,lat,lon,minutes_remaining,period,playoffs,shot_distance,shot_made_flag
28406,33.9453,-118.1798,4,2,1,13,0.0
28407,33.8453,-118.2728,9,3,1,19,0.0
28408,34.0443,-118.2718,9,3,1,0,1.0
28409,34.0113,-118.1808,6,3,1,9,1.0
28410,33.8893,-118.2038,5,3,1,16,1.0
28411,33.8913,-118.3878,2,3,1,19,0.0
28413,33.8653,-118.2078,8,4,1,18,0.0
28414,33.8603,-118.2748,7,4,1,18,1.0
28415,34.0393,-118.2698,6,4,1,0,0.0
28416,34.0373,-118.2948,3,4,1,2,0.0
28418,34.0343,-118.1898,2,4,1,8,1.0
28419,33.9903,-118.3448,1,4,1,9,1.0
28420,34.0293,-118.1368,11,1,1,13,0.0
28421,34.0443,-118.2698,9,1,1,0,1.0
28422,34.0443,-118.2698,8,1,1,0,0.0
28423,33.9493,-118.2498,6,1,1,9,0.0
28424,33.9263,-118.3368,5,1,1,13,1.0
28429,33.9193,-118.4098,4,2,1,18,1.0
28430,34.0243,-118.3218,10,3,1,5,1.0
28431,33.9013,-118.2518,9,3,1,14,0.0
28432,33.9273,-118.2908,9,3,1,11,1.0
28433,34.0443,-118.2698,8,3,1,0,0.0
28434,33.9963,-118.3488,1,3,1,9,1.0
28435,34.0493,-118.1368,11,4,1,13,0.0
28436,34.0443,-118.2698,7,4,1,0,0.0
28438,33.8503,-118.2668,1,4,1,19,1.0
28439,33.9393,-118.2908,0,4,1,10,1.0
28443,34.0313,-118.2568,3,2,1,1,0.0
28445,34.0063,-118.0748,8,3,1,19,1.0
28446,33.9373,-118.1288,7,3,1,17,0.0
28447,33.8373,-118.2648,6,3,1,20,0.0
28448,34.0413,-118.3828,4,3,1,11,0.0
28449,34.0273,-118.2038,2,3,1,6,0.0
28450,33.8273,-118.3238,0,3,1,22,0.0
28451,33.8583,-118.1988,11,4,1,19,0.0
28452,33.9553,-118.3128,9,4,1,9,0.0
28453,34.0373,-118.2498,9,4,1,2,1.0
28454,33.9043,-118.4048,7,4,1,19,1.0
28455,34.0043,-118.2728,7,4,1,4,0.0
28457,34.0443,-118.2698,5,4,1,0,0.0
28462,33.9323,-118.2258,8,1,1,12,1.0
28463,34.0193,-118.3698,8,1,1,10,0.0
28468,34.0443,-118.4488,5,2,1,17,0.0
28470,34.0373,-118.1668,0,2,1,10,0.0
28471,33.9833,-118.2688,10,3,1,6,0.0
28473,33.9953,-118.3128,9,3,1,6,1.0
28474,33.9133,-118.1948,1,3,1,15,0.0
28475,33.8173,-118.2648,7,4,1,22,1.0
28476,33.8893,-118.4048,6,4,1,20,0.0
28479,34.0443,-118.2698,0,4,1,0,1.0
28480,33.9993,-118.4698,11,1,1,20,1.0
28485,34.0293,-118.2798,2,1,1,1,0.0
28487,33.8803,-118.2638,11,2,1,16,0.0
28492,33.9983,-118.2718,7,3,1,4,1.0
28493,34.0083,-118.1798,6,3,1,9,0.0
28494,33.8483,-118.2418,5,3,1,19,0.0
28495,34.0443,-118.2828,4,3,1,1,1.0
28496,34.0363,-118.2758,2,3,1,1,1.0
28497,34.0413,-118.2718,0,3,1,0,0.0
28502,33.9453,-118.2408,3,1,1,10,0.0
28503,34.0443,-118.2698,2,1,1,0,1.0
28504,33.9203,-118.1558,4,2,1,16,1.0
28506,33.9093,-118.2528,3,2,1,13,1.0
28507,34.0543,-118.1158,2,2,1,15,1.0
28509,34.0113,-118.2578,10,3,1,3,0.0
28510,34.0523,-118.1298,8,3,1,14,0.0
28514,33.8713,-118.2738,5,4,1,17,1.0
28516,33.9063,-118.1778,2,4,1,16,0.0
28521,34.0443,-118.2698,4,2,1,0,1.0
28522,33.9613,-118.3508,10,3,1,11,0.0
28523,34.0133,-118.1538,9,3,1,12,1.0
28524,34.0213,-118.1068,8,3,1,16,0.0
28528,33.8713,-118.2938,1,3,1,17,0.0
28529,33.8653,-118.1898,0,3,1,19,1.0
28530,33.9753,-118.2308,11,4,1,7,1.0
28531,33.9843,-118.3728,10,4,1,11,1.0
28534,34.0443,-118.2698,3,4,1,0,0.0
28535,33.9973,-118.4718,1,4,1,20,1.0
28536,33.9253,-118.1348,5,1,1,17,0.0
28538,33.9563,-118.2608,2,1,1,8,0.0
28539,34.0543,-118.4408,2,1,1,17,0.0
28540,34.0323,-118.0928,6,2,1,17,0.0
28541,34.0443,-118.2698,4,2,1,0,1.0
28542,34.0443,-118.2698,4,2,1,0,0.0
28543,33.9533,-118.3678,2,2,1,13,0.0
28544,33.8823,-118.3448,2,2,1,17,0.0
28545,33.9913,-118.3598,0,2,1,10,0.0
28547,33.9553,-118.2658,10,3,1,8,1.0
28548,34.0663,-118.0988,10,3,1,17,0.0
28549,33.9643,-118.3758,9,3,1,13,0.0
28551,33.9023,-118.1888,5,3,1,16,0.0
28552,33.9703,-118.2848,1,3,1,7,0.0
28553,33.9423,-118.3728,0,3,1,14,0.0
28555,34.0413,-118.3808,5,4,1,11,0.0
28556,34.0323,-118.0938,4,4,1,17,0.0
28557,33.9913,-118.4448,2,4,1,18,0.0
28558,34.0443,-118.2698,0,4,1,0,1.0
28560,33.9993,-118.0878,11,1,1,18,1.0
28561,33.8463,-118.2488,10,1,1,19,1.0
28563,34.0523,-118.1128,6,1,1,15,1.0
28564,33.9173,-118.1078,6,1,1,20,0.0
28566,34.0443,-118.2698,4,1,1,0,1.0
28568,33.9093,-118.3368,6,2,1,15,1.0
28569,34.0443,-118.2698,5,2,1,0,1.0
28570,33.9913,-118.0738,4,2,1,20,0.0
28571,34.0573,-118.4748,2,2,1,20,1.0
28573,34.0723,-118.4438,10,3,1,17,1.0
28574,33.8303,-118.1898,10,3,1,22,1.0
28575,33.8583,-118.1598,9,3,1,21,1.0
28576,33.8613,-118.3788,8,3,1,21,1.0
28577,33.9393,-118.1108,4,3,1,19,0.0
28578,33.9483,-118.4738,9,4,1,22,0.0
28580,33.8693,-118.3998,7,4,1,21,0.0
28581,33.8763,-118.1488,6,4,1,20,1.0
28582,33.9323,-118.2678,5,4,1,11,0.0
28584,33.9473,-118.1868,11,1,1,12,1.0
28585,34.0143,-118.0988,8,1,1,17,0.0
28586,33.8473,-118.3568,7,1,1,21,0.0
28590,33.8983,-118.2798,7,2,1,14,0.0
28591,34.0443,-118.2698,6,2,1,0,0.0
28592,34.0443,-118.2698,5,2,1,0,1.0
28593,34.0443,-118.2698,2,2,1,0,0.0
28594,33.9593,-118.2738,0,2,1,8,1.0
28595,34.0373,-118.1538,11,3,1,11,0.0
28596,34.0443,-118.2698,5,3,1,0,1.0
28597,34.0443,-118.2698,4,3,1,0,1.0
28600,33.9393,-118.3218,10,4,1,11,0.0
28602,34.0003,-118.2578,8,4,1,4,0.0
28603,33.9483,-118.3748,4,4,1,14,1.0
28604,34.0633,-118.4308,2,4,1,16,0.0
28606,33.9213,-118.1618,9,1,1,16,0.0
28608,34.0443,-118.2698,8,1,1,0,1.0
28610,34.0463,-118.1778,7,2,1,9,0.0
28611,33.8683,-118.1448,4,2,1,21,0.0
28613,33.9173,-118.3708,2,2,1,16,1.0
28615,34.0243,-118.3338,0,2,1,6,0.0
28616,33.9063,-118.4528,0,2,1,22,1.0
28617,34.0433,-118.1728,10,3,1,9,0.0
28620,33.9363,-118.4218,4,3,1,18,1.0
28622,33.9423,-118.2278,3,3,1,11,1.0
28623,33.8583,-118.2678,2,3,1,18,1.0
28624,33.9153,-118.2078,1,3,1,14,1.0
28626,33.8853,-118.2988,10,4,1,16,1.0
28627,34.0463,-118.1398,10,4,1,13,0.0
28629,34.0023,-118.2938,8,4,1,4,1.0
28630,33.8363,-118.2078,7,4,1,21,0.0
28631,33.8913,-118.2228,6,4,1,16,0.0
28635,34.0443,-118.2698,0,4,1,0,1.0
28636,33.8803,-118.3288,11,1,1,17,1.0
28637,33.8983,-118.1888,9,1,1,16,1.0
28638,33.8763,-118.1698,8,1,1,19,0.0
28639,34.0443,-118.2698,8,1,1,0,1.0
28640,33.9133,-118.4308,7,1,1,20,1.0
28641,33.9063,-118.4338,6,1,1,21,1.0
28643,33.8763,-118.1448,3,1,1,20,0.0
28646,33.8743,-118.1298,0,1,1,22,1.0
28648,33.8693,-118.2628,2,2,1,17,0.0
28649,33.8823,-118.4218,1,2,1,22,0.0
28651,34.0333,-118.1158,10,3,1,15,1.0
28652,33.8963,-118.2858,9,3,1,14,1.0
28653,34.0443,-118.2698,9,3,1,0,0.0
28654,33.8723,-118.4088,8,3,1,22,1.0
28655,34.0443,-118.2698,7,3,1,0,0.0
28656,34.0223,-118.1638,6,3,1,10,1.0
28657,33.8353,-118.2088,7,4,1,21,0.0
28658,33.9363,-118.4078,6,4,1,17,1.0
28660,34.0443,-118.2698,4,4,1,0,0.0
28661,34.0443,-118.2698,4,4,1,0,1.0
28662,34.0323,-118.4378,3,4,1,16,0.0
28663,33.8633,-118.3218,10,1,1,18,1.0
28665,33.8873,-118.1128,9,1,1,22,1.0
28666,34.0443,-118.2698,7,1,1,0,0.0
28667,33.9013,-118.1758,5,1,1,17,1.0
28668,33.9993,-118.1638,4,1,1,11,1.0
28669,33.9883,-118.3318,8,2,1,8,0.0
28671,34.0353,-118.4718,5,2,1,20,0.0
28672,33.9703,-118.1808,4,2,1,11,0.0
28673,33.9943,-118.2678,3,2,1,5,0.0
28674,34.0443,-118.2698,2,2,1,0,0.0
28677,33.9893,-118.3238,6,3,1,7,0.0
28678,33.9313,-118.1368,3,3,1,17,0.0
28679,33.9813,-118.1808,2,3,1,10,0.0
28682,34.0443,-118.2698,10,4,1,0,0.0
28683,33.9913,-118.2608,7,4,1,5,0.0
28684,34.0443,-118.2698,7,4,1,0,1.0
28685,34.0443,-118.2698,6,4,1,0,1.0
28686,33.9973,-118.2268,6,4,1,6,0.0
28687,33.8633,-118.1888,4,4,1,19,0.0
28689,33.9103,-118.0808,1,4,1,23,0.0
28690,34.0443,-118.2698,1,4,1,0,0.0
28693,33.9293,-118.2408,7,1,1,11,1.0
28694,33.8823,-118.2528,6,1,1,16,0.0
28697,33.8983,-118.3628,0,1,1,17,1.0
28698,33.9703,-118.0698,0,1,1,21,0.0
28699,33.9283,-118.3708,3,2,1,15,1.0
28700,33.9213,-118.1818,2,2,1,15,1.0
28701,33.8413,-118.2658,2,2,1,20,0.0
28703,34.0443,-118.2698,9,3,1,0,0.0
28704,34.0443,-118.2698,8,3,1,0,1.0
28705,33.9693,-118.2438,7,3,1,7,0.0
28706,33.9513,-118.4138,6,3,1,17,0.0
28709,34.0133,-118.0698,8,1,1,20,1.0
28710,34.0443,-118.2698,5,1,1,0,1.0
28712,33.9723,-118.1928,3,1,1,10,1.0
28713,33.8983,-118.2008,2,1,1,16,1.0
28714,33.9173,-118.1748,2,1,1,15,0.0
28715,33.8483,-118.3228,6,2,1,20,0.0
28716,34.0443,-118.2698,3,2,1,0,1.0
28721,34.0303,-118.3888,0,2,1,11,0.0
28722,33.9103,-118.1728,10,3,1,16,1.0
28723,33.9253,-118.3128,8,3,1,12,0.0
28724,33.9453,-118.3808,8,3,1,14,0.0
28725,33.8743,-118.3268,4,3,1,17,1.0
28727,33.9313,-118.1758,10,1,1,14,0.0
28728,33.9473,-118.3318,9,1,1,11,0.0
28730,33.8413,-118.1818,7,1,1,22,0.0
28732,33.8353,-118.1898,4,1,1,22,0.0
28733,34.0443,-118.2698,3,1,1,0,0.0
28734,34.0443,-118.2698,2,1,1,0,1.0
28735,34.0193,-118.4438,11,2,1,17,1.0
28736,34.0163,-118.0908,10,2,1,18,0.0
28737,33.9783,-118.3128,10,2,1,7,0.0
28738,33.9263,-118.1638,5,2,1,15,1.0
28740,34.0443,-118.2698,2,2,1,0,1.0
28741,34.0443,-118.2698,0,2,1,0,1.0
28744,33.9393,-118.3268,8,3,1,11,0.0
28745,33.9283,-118.1258,5,3,1,18,1.0
28747,34.0443,-118.2698,0,3,1,0,0.0
28748,33.9283,-118.1778,6,4,1,14,0.0
28749,33.9843,-118.3458,4,4,1,9,1.0
28752,34.0053,-118.3678,2,4,1,10,1.0
28754,33.9063,-118.1398,11,1,1,18,0.0
28755,34.0443,-118.2698,10,1,1,0,1.0
28758,33.9023,-118.3818,6,2,1,18,1.0
28759,34.0443,-118.2698,5,2,1,0,0.0
28760,34.0443,-118.2698,3,2,1,0,0.0
28765,34.0183,-118.2778,1,3,1,2,0.0
28766,33.9803,-118.3218,10,1,1,8,0.0
28767,33.9133,-118.3728,9,1,1,16,0.0
28768,34.0443,-118.2698,8,1,1,0,0.0
28770,33.9693,-118.3348,6,1,1,9,1.0
28772,34.0433,-118.1368,2,1,1,13,1.0
28773,33.9073,-118.1588,1,1,1,17,0.0
28774,33.9393,-118.3238,7,2,1,11,0.0
28775,34.0183,-118.4188,6,2,1,15,0.0
28776,34.0443,-118.1098,4,2,1,16,0.0
28777,34.0443,-118.2698,4,2,1,0,1.0
28780,34.0443,-118.2698,2,2,1,0,0.0
28781,33.9103,-118.3408,0,2,1,15,1.0
28783,34.0443,-118.2698,11,3,1,0,1.0
28784,34.0443,-118.2698,6,3,1,0,0.0
28786,34.0003,-118.2938,4,3,1,5,1.0
28787,34.0073,-118.2028,3,3,1,7,0.0
28788,33.8683,-118.1838,0,3,1,19,0.0
28790,34.0443,-118.2698,6,4,1,0,1.0
28791,34.0273,-118.1288,5,4,1,14,1.0
28792,33.8463,-118.2228,3,4,1,20,1.0
28793,33.8493,-118.1888,0,4,1,21,0.0
28794,33.8853,-118.3628,9,1,1,18,1.0
28796,34.0443,-118.2698,6,1,1,0,1.0
28797,34.0443,-118.2698,5,1,1,0,0.0
28799,34.0443,-118.2698,1,1,1,0,0.0
28800,34.0443,-118.2698,0,1,1,0,1.0
28801,33.9783,-118.2598,4,2,1,6,1.0
28802,34.0413,-118.3898,2,2,1,12,0.0
28803,33.8743,-118.3758,1,2,1,20,0.0
28804,33.9963,-118.2608,9,3,1,4,0.0
28807,34.0443,-118.2698,3,3,1,0,1.0
28808,33.8363,-118.3678,0,3,1,22,0.0
28809,33.9583,-118.3338,9,4,1,10,0.0
28811,33.9813,-118.2458,4,4,1,6,0.0
28813,33.9723,-118.2118,0,4,1,9,1.0
28815,34.0443,-118.2698,7,1,1,0,1.0
28816,33.8613,-118.3838,2,1,1,21,0.0
28818,34.0163,-118.0908,8,2,1,18,1.0
28820,34.0443,-118.2698,5,2,1,0,1.0
28821,34.0443,-118.2698,4,2,1,0,1.0
28824,34.0443,-118.2698,1,2,1,0,0.0
28825,34.0443,-118.2698,11,3,1,0,1.0
28826,33.9423,-118.1208,11,3,1,18,0.0
28827,33.9833,-118.2548,9,3,1,6,0.0
28828,33.9783,-118.2418,9,3,1,7,0.0
28831,33.9133,-118.1298,3,3,1,19,0.0
28835,33.9883,-118.3258,3,4,1,7,1.0
28836,33.8393,-118.1648,2,4,1,23,0.0
28839,34.0443,-118.2698,5,1,1,0,0.0
28841,33.8633,-118.1448,0,1,1,21,1.0
28842,34.0003,-118.1808,0,1,1,9,1.0
28844,34.0273,-118.0828,6,2,1,18,1.0
28845,34.0073,-118.1068,5,2,1,16,0.0
28849,33.9343,-118.1448,1,2,1,16,0.0
28850,33.9173,-118.3928,0,2,1,17,1.0
28851,33.8633,-118.3148,7,3,1,18,1.0
28852,33.8843,-118.1298,7,3,1,21,0.0
28853,33.9773,-118.0888,4,3,1,19,0.0
28856,33.9913,-118.1458,6,4,1,13,0.0
28857,33.8333,-118.2628,5,4,1,21,1.0
28858,33.9733,-118.0878,5,4,1,19,1.0
28863,34.0443,-118.2698,1,4,1,0,0.0
28864,33.9343,-118.4608,8,1,1,22,1.0
28866,34.0443,-118.2698,1,2,1,0,1.0
28867,34.0443,-118.2698,1,2,1,0,1.0
28868,34.0443,-118.2698,11,3,1,0,1.0
28869,33.8653,-118.3898,9,3,1,21,1.0
28872,33.9883,-118.2438,11,4,1,6,0.0
28875,34.0443,-118.2698,3,4,1,0,0.0
28877,33.9883,-118.4418,7,1,1,18,0.0
28878,33.9663,-118.2118,4,1,1,9,1.0
28879,34.0443,-118.2698,2,1,1,0,1.0
28880,33.9783,-118.2228,2,1,1,8,0.0
28882,33.9733,-118.3748,2,2,1,12,1.0
28884,34.0333,-118.4788,1,2,1,20,1.0
28885,34.0133,-118.1618,0,2,1,11,0.0
28888,33.9323,-118.2108,10,3,1,12,1.0
28889,34.0213,-118.4278,7,3,1,15,0.0
28890,33.8773,-118.2268,5,3,1,17,0.0
28891,33.9703,-118.3188,5,3,1,8,1.0
28892,33.8693,-118.2418,4,3,1,17,0.0
28893,33.9803,-118.0888,2,3,1,19,1.0
28894,34.0443,-118.2698,8,4,1,0,1.0
28895,34.0443,-118.2698,6,4,1,0,1.0
28897,34.0023,-118.2578,9,1,1,4,1.0
28898,34.0413,-118.4378,9,1,1,16,0.0
28899,33.9893,-118.2278,8,1,1,6,0.0
28900,33.8913,-118.3218,7,1,1,16,1.0
28901,34.0443,-118.2698,7,1,1,0,1.0
28902,33.9613,-118.2738,6,1,1,8,0.0
28904,33.8573,-118.2338,0,1,1,19,0.0
28905,34.0443,-118.2698,0,1,1,0,0.0
28907,33.8763,-118.1678,5,2,1,19,1.0
28908,33.9503,-118.1598,5,2,1,14,1.0
28909,34.0443,-118.2698,4,2,1,0,0.0
28910,33.9553,-118.2778,3,2,1,8,1.0
28911,33.9103,-118.3258,2,2,1,14,1.0
28912,34.0273,-118.0828,1,2,1,18,0.0
28914,34.0443,-118.2698,0,2,1,0,1.0
28915,34.0443,-118.2698,11,3,1,0,1.0
28916,34.0323,-118.1598,11,3,1,11,1.0
28917,33.9563,-118.3678,10,3,1,13,0.0
28920,33.9363,-118.1648,4,3,1,15,0.0
28921,34.0443,-118.2698,4,3,1,0,1.0
28922,33.8723,-118.2528,3,3,1,17,1.0
28923,33.9703,-118.3148,3,3,1,8,1.0
28924,33.8613,-118.3628,1,3,1,20,0.0
28925,34.0053,-118.3048,0,3,1,5,0.0
28926,33.9343,-118.3698,6,4,1,14,0.0
28928,34.0443,-118.2698,5,4,1,0,0.0
28929,33.9153,-118.2928,2,4,1,13,0.0
28930,33.9423,-118.2768,1,4,1,10,1.0
28931,33.8603,-118.1778,11,1,1,20,0.0
28932,33.9063,-118.3778,5,1,1,17,1.0
28933,33.8803,-118.1378,4,1,1,21,0.0
28936,34.0463,-118.4078,11,3,1,13,1.0
28937,33.8913,-118.2498,9,3,1,15,1.0
28938,33.9943,-118.4218,9,3,1,16,1.0
28939,33.8383,-118.2158,8,3,1,21,0.0
28940,34.0443,-118.2698,4,3,1,0,1.0
28941,33.9963,-118.3238,4,3,1,7,0.0
28942,33.9833,-118.4308,3,3,1,17,0.0
28943,33.8683,-118.2768,1,3,1,17,1.0
28946,33.9613,-118.4158,7,4,1,16,1.0
28947,33.9563,-118.1918,5,4,1,11,0.0
28948,34.0353,-118.1508,1,4,1,11,0.0
28950,34.0443,-118.2698,0,4,1,0,0.0
28951,33.8273,-118.2828,4,5,1,21,0.0
28952,33.9913,-118.1668,2,5,1,11,1.0
28953,33.9503,-118.3918,5,1,1,15,1.0
28955,33.9123,-118.1508,4,1,1,17,1.0
28957,34.0443,-118.2698,3,1,1,0,1.0
28958,33.9803,-118.1108,2,1,1,17,1.0
28959,33.8093,-118.2828,1,1,1,23,1.0
28960,34.0443,-118.2698,0,1,1,0,0.0
28964,33.9893,-118.4078,3,2,1,14,0.0
28965,33.9843,-118.1808,0,2,1,10,0.0
28967,33.9963,-118.3948,0,2,1,13,0.0
28968,34.0443,-118.2698,9,3,1,0,0.0
28969,33.9503,-118.1158,5,3,1,18,0.0
28972,33.9703,-118.2498,3,4,1,7,1.0
28977,34.0443,-118.2698,0,4,1,0,1.0
28978,33.8503,-118.2008,11,1,1,20,1.0
28980,33.9733,-118.1618,7,1,1,12,0.0
28981,34.0443,-118.2698,6,1,1,0,1.0
28982,33.9503,-118.2958,5,1,1,9,0.0
28983,33.9153,-118.4028,3,1,1,18,1.0
28984,33.9153,-118.4248,0,1,1,20,1.0
28985,33.8683,-118.3728,5,2,1,20,0.0
28988,33.8653,-118.3488,2,2,1,19,0.0
28991,34.0083,-118.4658,7,3,1,19,0.0
28992,34.0443,-118.2698,7,3,1,0,0.0
28993,33.8933,-118.3238,5,3,1,16,0.0
28995,33.8883,-118.2598,0,3,1,15,1.0
28996,33.9833,-118.3558,8,4,1,10,0.0
28997,33.8713,-118.3998,7,4,1,21,1.0
28999,33.9993,-118.2798,5,4,1,4,0.0
29001,34.0443,-118.2698,4,4,1,0,0.0
29004,33.9503,-118.1968,4,5,1,11,1.0
29006,33.9593,-118.2158,2,5,1,10,0.0
29007,33.8613,-118.2938,1,5,1,18,0.0
29008,33.9533,-118.3858,0,5,1,14,0.0
29009,34.0443,-118.2698,11,1,1,0,0.0
29010,33.8843,-118.1758,9,1,1,18,1.0
29014,33.8953,-118.2028,1,1,1,16,0.0
29015,34.0443,-118.2698,7,2,1,0,1.0
29016,33.9843,-118.3708,6,2,1,11,0.0
29018,33.9123,-118.3238,4,2,1,14,1.0
29019,33.8283,-118.2118,0,2,1,22,0.0
29020,33.8743,-118.2568,9,3,1,17,1.0
29021,33.9963,-118.3068,5,3,1,6,1.0
29022,33.9263,-118.1788,2,3,1,14,0.0
29023,34.0023,-118.0748,11,4,1,19,1.0
29024,34.0443,-118.2698,9,4,1,0,0.0
29025,34.0083,-118.4028,9,4,1,13,0.0
29027,33.9073,-118.1648,6,4,1,17,0.0
29030,33.9883,-118.3408,2,4,1,9,1.0
29032,34.0443,-118.2698,7,1,1,0,1.0
29033,33.9483,-118.3208,6,1,1,10,0.0
29034,34.0443,-118.2698,5,1,1,0,1.0
29035,34.0143,-118.0938,0,1,1,17,1.0
29037,33.8613,-118.3558,9,2,1,20,0.0
29040,33.8443,-118.1598,0,2,1,22,0.0
29041,34.0293,-118.1518,11,3,1,11,0.0
29043,33.9363,-118.4088,6,3,1,17,0.0
29044,33.9043,-118.1458,5,3,1,18,0.0
29045,34.0053,-118.2568,4,3,1,4,0.0
29048,34.0443,-118.2698,4,4,1,0,0.0
29049,34.0103,-118.3318,4,4,1,7,1.0
29050,33.9263,-118.3818,3,4,1,16,0.0
29051,33.9013,-118.4218,11,1,1,20,1.0
29052,33.8313,-118.2878,10,1,1,21,0.0
29053,34.0443,-118.2698,10,1,1,0,1.0
29054,33.8393,-118.2168,8,1,1,21,0.0
29056,34.0383,-118.0858,6,1,1,18,0.0
29057,34.0103,-118.4448,5,1,1,17,1.0
29058,34.0443,-118.2698,4,1,1,0,0.0
29059,34.0443,-118.2698,2,1,1,0,0.0
29060,33.9843,-118.3758,8,2,1,12,1.0
29061,34.0103,-118.2988,8,2,1,4,0.0
29062,33.9513,-118.3288,7,2,1,11,0.0
29064,34.0443,-118.2698,2,2,1,0,0.0
29065,33.9173,-118.1298,0,2,1,18,1.0
29069,34.0443,-118.2698,1,3,1,0,0.0
29071,34.0243,-118.1208,11,4,1,15,0.0
29072,34.0443,-118.2698,10,4,1,0,0.0
29074,33.9203,-118.1998,7,4,1,14,1.0
29076,33.8873,-118.1508,4,4,1,19,0.0
29078,33.9363,-118.1758,2,4,1,14,1.0
29081,33.9773,-118.1728,3,1,1,11,0.0
29082,33.9693,-118.2578,10,2,1,7,0.0
29083,33.9883,-118.3348,6,2,1,8,0.0
29089,34.0023,-118.2738,1,2,1,4,1.0
29094,33.9973,-118.4188,8,3,1,15,1.0
29095,33.9893,-118.2848,6,3,1,5,0.0
29096,33.9753,-118.1448,5,3,1,14,1.0
29097,33.9863,-118.2468,4,3,1,6,0.0
29098,33.9533,-118.4008,11,4,1,15,0.0
29099,33.9753,-118.3998,10,4,1,14,1.0
29100,33.9833,-118.1378,9,4,1,14,0.0
29101,33.9613,-118.1488,9,4,1,14,0.0
29102,33.9483,-118.4488,7,4,1,20,0.0
29104,34.0053,-118.4188,5,4,1,15,0.0
29109,33.8113,-118.2748,6,2,1,23,0.0
29110,33.9963,-118.3368,4,2,1,8,0.0
29111,34.0523,-118.1268,3,2,1,14,1.0
29112,34.0443,-118.2698,0,2,1,0,1.0
29115,33.9883,-118.4078,6,3,1,14,0.0
29116,34.0033,-118.1998,5,3,1,8,1.0
29119,33.8823,-118.3478,2,1,1,17,1.0
29120,34.0443,-118.2698,1,1,1,0,0.0
29121,34.0443,-118.2698,0,1,1,0,1.0
29123,34.0443,-118.2698,7,2,1,0,1.0
29125,33.9773,-118.2938,0,2,1,7,1.0
29127,34.0133,-118.3788,11,1,1,11,0.0
29128,33.9923,-118.2718,10,1,1,5,1.0
29129,33.9063,-118.1968,8,1,1,15,0.0
29130,34.0443,-118.2698,8,1,1,0,0.0
29131,34.0443,-118.2698,4,1,1,0,0.0
29132,34.0443,-118.2698,3,1,1,0,1.0
29133,34.0213,-118.3898,1,1,1,12,0.0
29134,33.9963,-118.2298,0,1,1,6,1.0
29135,33.9773,-118.2168,0,1,1,8,0.0
29136,34.0443,-118.2698,0,1,1,0,0.0
29138,34.0443,-118.2698,6,2,1,0,1.0
29139,33.9883,-118.2048,0,2,1,8,1.0
29141,33.9433,-118.1918,9,3,1,12,1.0
29142,34.0443,-118.2698,8,3,1,0,1.0
29143,34.0383,-118.4358,8,3,1,16,0.0
29144,33.9943,-118.1968,5,3,1,8,1.0
29146,33.9723,-118.2108,3,3,1,9,0.0
29148,33.9673,-118.1458,3,4,1,14,0.0
29150,33.9813,-118.4088,1,4,1,15,0.0
29152,33.8633,-118.3788,7,1,1,21,1.0
29153,34.0443,-118.2698,6,1,1,0,1.0
29155,33.8883,-118.2698,3,1,1,15,1.0
29156,33.9153,-118.4138,3,1,1,19,1.0
29157,34.0443,-118.2698,6,2,1,0,1.0
29158,34.0443,-118.2698,4,2,1,0,0.0
29160,33.9533,-118.3188,7,3,1,10,1.0
29161,33.9173,-118.2088,6,3,1,14,0.0
29162,33.8613,-118.1538,5,3,1,21,0.0
29163,33.9663,-118.3978,2,3,1,14,1.0
29167,34.0473,-118.4058,3,4,1,13,1.0
29168,33.8843,-118.2578,1,4,1,16,1.0
29169,33.8963,-118.2858,0,4,1,14,0.0
29170,34.0443,-118.2698,0,4,1,0,1.0
29171,34.0463,-118.1208,10,1,1,14,1.0
29172,33.8393,-118.2378,9,1,1,20,0.0
29174,34.0443,-118.2698,8,1,1,0,0.0
29175,33.9343,-118.3858,3,1,1,15,0.0
29176,34.0383,-118.1728,8,2,1,9,0.0
29177,34.0443,-118.2698,7,2,1,0,1.0
29178,34.0443,-118.2698,7,2,1,0,1.0
29180,34.0443,-118.2698,5,2,1,0,0.0
29181,33.8903,-118.2048,0,2,1,16,0.0
29182,34.0443,-118.2698,10,3,1,0,1.0
29183,34.0443,-118.2698,7,3,1,0,1.0
29185,33.9623,-118.3298,5,3,1,10,0.0
29186,34.0003,-118.2828,4,3,1,4,1.0
29187,34.0583,-118.1068,2,3,1,16,0.0
29188,34.0303,-118.3428,0,3,1,7,1.0
29190,33.9513,-118.4638,2,4,1,21,1.0
29192,33.8713,-118.4008,1,4,1,21,0.0
29194,33.9533,-118.2188,10,1,1,10,1.0
29196,34.0083,-118.2338,8,1,1,5,1.0
29197,34.0023,-118.2008,7,1,1,8,1.0
29199,33.9403,-118.2678,5,1,1,10,0.0
29200,33.8933,-118.4328,4,1,1,22,0.0
29201,33.8443,-118.3858,11,2,1,23,1.0
29202,34.0463,-118.3788,9,2,1,10,0.0
29203,34.0443,-118.2698,6,2,1,0,1.0
29204,33.8663,-118.1568,4,2,1,21,1.0
29205,33.9593,-118.2698,3,2,1,8,1.0
29206,33.9423,-118.3858,2,2,1,15,1.0
29209,33.9643,-118.4218,2,3,1,17,0.0
29210,34.0443,-118.2698,5,4,1,0,1.0
29212,34.0433,-118.4278,3,4,1,15,0.0
29213,33.9313,-118.2058,3,4,1,12,0.0
29214,34.0193,-118.2188,2,4,1,5,0.0
